date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,"min_cloud_cover_10"
2022-05-18,14.7,10.35,10.25,5.8,,,79,61.4,61.5,44,4.1,3,2.8,1.5,16,10.12,10.5,5,,,101.86,101.52,101.4,100.94,99.76,99.42,99.31,98.86,24100,24100,24100,24100,,,,,7.8,0,5.2,3.2,0.2,0,0,0,,05:49:00,1652867340,5.82,20:39:00,1652920740,20.65,14.83,8,8,15,15,10,10,,,,,,8,5.8,4,0,,,,""
2022-05-17,16.9,12.39,11.7,6.5,,,73,56.6,58,43,6.2,3.9,3.8,1.4,36,28.38,28,20,52,31,101.64,101.15,101.17,100.71,99.54,99.06,99.08,98.63,24100,24100,24100,24100,,,,,6.3,0,6.7,4.7,1.7,0,0,0,,05:50:00,1652781000,5.83,20:38:00,1652834280,20.63,14.8,7,7,17,17,6,6,,,,,,7,4,3.5,0,,,,""
2022-05-16,20.1,15.33,16.05,12,,,99,74.2,77,55,14.6,10.6,11,7.4,30,19.88,17.5,5,49,1,100.72,100.57,100.58,100.45,98.67,98.52,98.53,98.39,24100,22300,16900,9700,,,,,2,0,11.1,9.1,6,10.8,10.8,0,,05:51:00,1652694660,5.85,20:36:00,1652747760,20.6,14.75,3,3,17,17,8,14,,,,,,8,6.9,5,2,,,,""
2022-05-15,29.2,22.71,22.3,15.4,31,,100,61.6,65.5,31,16.3,14,12.4,8.6,27,10.79,14.5,2,37,30,101.07,100.88,100.87,100.66,99.02,98.84,98.82,98.63,24100,24100,24100,24100,,,,,0,4.3,17.3,15.3,12.3,0,0,0,,05:52:00,1652608320,5.87,20:35:00,1652661300,20.58,14.72,8,8,27,27,14,16,,,,,,7,5.1,4.5,2,,,,""
2022-05-14,26.5,20.66,20.85,15.2,31,,89,69.8,71.5,54,16.7,14.9,14.8,13,20,9.12,10.5,1,32,14,101.76,101.45,101.41,101.05,99.69,99.38,99.34,98.99,24100,24100,24100,24100,,,,,0,2.8,15.8,13.8,10.8,0,0,0,,05:53:00,1652521980,5.88,20:34:00,1652574840,20.57,14.68,8,8,26,26,15,16,,,,,,6,2.5,3,0,,,,""
2022-05-13,26.8,19.95,19.8,12.8,29,,71,52.8,50.5,30,14.6,9.8,7.3,0.1,20,8.96,10.5,1,27,14,102.31,102.03,102.04,101.78,100.23,99.96,99.97,99.71,24100,24100,24100,24100,,,,,0,1.8,14.8,12.8,9.8,0,0,0,,05:55:00,1652435700,5.92,20:33:00,1652488380,20.55,14.63,9,9,25,25,13,13,,,,,,7,3.3,4,1,,,,""
2022-05-12,26.4,19.3,18.45,10.5,25,,59,35.8,39.5,20,4.9,3.2,3,1.1,17,8.46,9,1,,,102.63,102.39,102.4,102.17,100.53,100.3,100.31,100.09,24100,24100,24100,24100,,,,,0,0.4,13.4,11.4,8.4,0,0,0,,05:56:00,1652349360,5.93,20:32:00,1652401920,20.53,14.6,9,9,25,26,12,12,,,,,,6,3.7,3,0,,,,""
2022-05-11,24.5,17.14,16.7,8.9,,,61,39.8,44,27,6.1,3.1,3,0,15,8.21,7.5,0,,,102.66,102.54,102.55,102.44,100.56,100.44,100.45,100.34,24100,24100,24100,24100,,,,,1.3,0,11.7,9.7,6.7,0,0,0,,05:57:00,1652263020,5.95,20:31:00,1652315460,20.52,14.57,9,9,25,25,12,12,,,,,,6,3,3,0,,,,""
2022-05-10,22.3,16,15.25,8.2,,,51,34.2,36,21,4.3,-0.3,0.2,-3.8,16,10.42,9,2,,,102.85,102.63,102.63,102.42,100.74,100.53,100.53,100.32,24100,24100,24100,24100,,,,,2.8,0,10.2,8.2,5.2,0,0,0,,05:58:00,1652176680,5.97,20:30:00,1652229000,20.5,14.53,8,8,20,20,11,11,,,,,,7,4.1,3.5,0,,,,""
2022-05-09,19.7,13.79,11.7,3.7,,,65,35.6,42.5,20,1.5,-1.9,-2.4,-6.3,20,11.67,11,2,31,10,102.64,102.47,102.44,102.23,100.53,100.36,100.33,100.12,24100,24100,24100,24100,,,,,6.3,0,6.7,4.7,1.7,0,0,0,,05:59:00,1652090340,5.98,20:29:00,1652142540,20.48,14.5,8,8,18,18,8,8,,,,,,8,3.6,4,0,,,,""
2022-05-08,15.9,11.36,10.7,5.5,,,57,37,39.5,22,-0.2,-3.4,-3.5,-6.8,28,13.58,16.5,5,48,10,102.32,102.16,102.12,101.93,100.2,100.05,100.01,99.82,24100,24100,24100,24100,,,,,7.3,0,5.7,3.7,0.7,0,0,0,,06:01:00,1652004060,6.02,20:27:00,1652056020,20.45,14.43,7,7,14,15,6,6,,,,,,2,0.3,1,0,,,,""
2022-05-07,13.9,10.73,10.25,6.6,,,45,34.7,34.5,24,0.1,-4.4,-4,-8.2,28,16.08,16.5,5,40,6,101.91,101.58,101.56,101.21,99.8,99.47,99.47,99.13,24100,24100,24100,24100,,,,,7.8,0,5.2,3.2,0.2,0,0,0,,06:02:00,1651917720,6.03,20:26:00,1651969560,20.43,14.4,7,8,14,14,3,4,,,,,,7,2.2,3.5,0,,,,""
2022-05-06,16.4,12.32,12.5,8.6,,,64,48.4,50,36,3,1.6,1.5,0,30,16.04,17,4,46,7,101.66,101.37,101.37,101.08,99.56,99.27,99.27,98.99,24100,24100,24100,24100,,,,,5.5,0,7.5,5.5,2.5,0,0,0,,06:03:00,1651831380,6.05,20:25:00,1651883100,20.42,14.37,6,8,15,15,7,7,,,,,,8,7,6.5,5,,,,""
2022-05-05,14.8,10.72,9.65,4.5,,,77,50.1,55,33,2.1,0.2,-0.4,-3,26,11.96,15.5,5,,,102.42,102.14,102.05,101.68,100.3,100.03,99.94,99.58,24100,24100,24100,24100,,,,,8.3,0,4.7,2.6,0,0,0,0,,06:04:00,1651745040,6.07,20:24:00,1651796640,20.4,14.33,8,8,14,15,7,9,,,,,,8,5,4,0,,,,""
2022-05-04,15.7,11.95,11.5,7.3,,,100,78,78,56,11,7.9,6.2,1.4,28,22.67,21.5,15,42,1,102.23,101.7,101.69,101.14,100.12,99.6,99.59,99.05,24100,18687.5,15250,6400,,,,,6.5,0,6.5,4.5,1.5,8.6,8.6,0,,06:06:00,1651658760,6.1,20:23:00,1651710180,20.38,14.28,3,8,17,17,6,7,,,,,,8,5.5,4,0,,,,""
2022-05-03,12.6,10.43,10.45,8.3,,,100,92,84.5,69,11.1,9.1,8.7,6.3,20,11.17,12,4,32,5,101.9,101.6,101.51,101.13,99.79,99.49,99.42,99.04,24100,12591.7,13250,2400,,,,,7.5,0,5.5,3.5,0.4,13,13,0,,06:07:00,1651572420,6.12,20:22:00,1651623720,20.37,14.25,6,6,13,15,8,12,,,,,,8,7.5,5.5,3,,,,""
2022-05-02,13.4,10.33,10.65,7.9,,,100,89.4,85.5,71,10.1,8.6,8.7,7.2,23,11.5,13,3,29,24,101.91,101.53,101.53,101.14,99.8,99.43,99.42,99.04,24100,15550,12050,0,,,,,7.3,0,5.7,3.6,0.6,0.2,0.2,0,,06:08:00,1651486080,6.13,20:20:00,1651537200,20.33,14.2,4,4,14,15,7,10,,,,,,8,6.9,4.5,1,,,,""
2022-05-01,11.4,9,8.85,6.3,,,100,59.1,66,32,9.3,0.6,0.8,-7.8,26,14.5,15.5,5,46,10,101.98,101.51,101.55,101.12,99.87,99.41,99.45,99.03,24100,23166.7,20100,16100,,,,,9.2,0,3.8,1.8,0,2,2,0,,06:10:00,1651399800,6.17,20:19:00,1651450740,20.32,14.15,3,3,12,12,10,10,,,,,,8,7.5,7,6,,,,""
2022-04-30,13,8.5,7.25,1.5,,,56,34.8,39,22,-4.5,-6.7,-7.2,-9.8,18,11.88,11,4,,,102.5,102.27,102.22,101.93,100.37,100.14,100.1,99.82,24100,24100,24100,24100,,,,,10.8,0,2.2,0.2,0,0,0,0,,06:11:00,1651313460,6.18,20:18:00,1651364280,20.3,14.12,7,7,14,14,5,5,,,,,,8,4.8,4,0,,,,""
2022-04-29,15,7.45,7.4,-0.2,,-4,66,37.5,42.5,19,-5,-7,-7.7,-10.4,21,15.29,13,5,36,35,102.79,102.52,102.53,102.26,100.64,100.38,100.38,100.13,24100,24100,24100,24100,,,,,10.6,0,2.4,0.4,0,0,0,0,,06:13:00,1651227180,6.22,20:17:00,1651277820,20.28,14.07,6,6,14,14,1,2,,,,,,5,1,2.5,0,,,,""
2022-04-28,10.8,4.09,4.3,-2.2,,-6,79,42,48,17,-4.5,-9.3,-9.5,-14.5,28,20.17,20,12,47,33,102.72,102.57,102.58,102.43,100.56,100.42,100.42,100.28,24100,24100,24100,24100,,,,,13.7,0,0,0,0,0,0,0,,06:14:00,1651140840,6.23,20:16:00,1651191360,20.27,14.03,6,6,9,10,0,0,,,,,,0,0,0,0,,,,""
2022-04-27,4.2,1.45,1.15,-1.9,,,96,64,72.5,49,0.9,-4.9,-3.4,-7.6,34,24.38,23.5,13,45,30,102.52,102.15,102.22,101.93,100.36,100,100.08,99.8,24100,22500,16900,9700,,,,,16.9,0,0,0,0,0,0,0,,06:16:00,1651054560,6.27,20:14:00,1651104840,20.23,13.97,3,4,6,6,-1,0,,,,,,8,7,5,2,,,,""
2022-04-26,10.4,7.29,6.15,1.9,,,96,74.8,78,60,9,3,4.7,0.4,29,18.67,21,13,46,33,101.97,101.85,101.8,101.63,99.86,99.74,99.7,99.54,24100,22962.5,15250,6400,,,,,11.8,0,1.1,0,0,2.8,2.8,0,,06:17:00,1650968220,6.28,20:13:00,1651018380,20.22,13.93,3,5,10,11,0,0,,,,,,8,7.3,6,4,,,,""
2022-04-25,19,13.55,14.05,9.1,,,100,81.6,81.5,63,14.6,10.3,9.9,5.2,26,10.33,14.5,3,40,32,101.63,101.39,101.42,101.22,99.54,99.31,99.34,99.14,24100,20629.2,14450,4800,,,,,4,0,9.1,7,4,10,10,0,,06:19:00,1650881940,6.32,20:12:00,1650931920,20.2,13.88,5,5,17,17,5,13,,,,,,8,7.7,6.5,5,,,,""
2022-04-24,16.8,11.32,12.05,7.3,,,73,63.8,63.5,54,6.9,4.7,4.3,1.7,23,12.67,13.5,4,31,8,101.99,101.71,101.67,101.35,99.87,99.6,99.57,99.26,24100,24100,24100,24100,,,,,6,0,7,5,2,0,0,0,,06:20:00,1650795600,6.33,20:11:00,1650845460,20.18,13.85,8,8,18,18,12,13,,,,,,8,6,5.5,3,,,,""
2022-04-23,11.3,8.23,9,6.7,,,71,59.5,60,49,2.1,0.8,0.8,-0.6,32,19.75,17.5,3,48,8,102.97,102.51,102.51,102.05,100.83,100.38,100.38,99.93,24100,23766.7,20100,16100,,,,,9,0,4,2,0,0.8,0.8,0,,06:22:00,1650709320,6.37,20:10:00,1650759000,20.17,13.8,7,7,9,11,6,8,,,,,,8,5.9,5,2,,,,""
2022-04-22,12.4,7.73,6.7,1,,,81,61.5,66,51,2.4,0.6,0.2,-1.9,24,12.58,13,2,36,35,103.44,103.17,103.1,102.75,101.29,101.02,100.96,100.62,24100,24100,24100,24100,,,,,11.3,0,1.7,0,0,0,0,0,,06:23:00,1650622980,6.38,20:08:00,1650672480,20.13,13.75,8,8,12,12,5,5,,,,,,8,3.3,4,0,,,,""
2022-04-21,15.7,9.55,10.39,5.1,,,100,72.7,75.5,51,11.2,4.5,4.6,-2,35,22.25,21.5,8,54,26,102.66,101.98,102.11,101.55,100.53,99.86,99.99,99.44,24100,19691.7,15250,6400,,,,,7.6,0,5.4,3.4,0.4,6.2,6.2,0,,06:25:00,1650536700,6.42,20:07:00,1650586020,20.12,13.7,4,4,16,16,3,3,,,,,,8,6.2,4.5,1,,,,""
2022-04-20,10.4,5.72,6.05,1.7,,,80,57.4,60,40,-0.2,-2.4,-2.5,-4.9,29,17.67,18,7,40,29,102.87,102.62,102.42,101.96,100.72,100.48,100.27,99.82,24100,24100,24100,24100,,,,,11.9,0,1.1,0,0,0,0,0,,06:27:00,1650450420,6.45,20:06:00,1650499560,20.1,13.65,6,6,11,11,5,5,,,,,,7,5,4,1,,,,""
2022-04-19,6.2,3.17,3.65,1.1,,,100,80.1,82.5,65,1.7,0,0.2,-1.3,48,29.71,29,10,69,29,101.81,100.88,101.15,100.5,99.68,98.77,99.03,98.39,24100,21091.7,15250,6400,,,,,14.3,0,0,0,0,0.6,0.6,0,2,06:28:00,1650364080,6.47,20:05:00,1650413100,20.08,13.62,3,3,4,5,-1,-1,,,,,,8,7.1,5,2,,,,""
2022-04-18,7.1,2.13,2.75,-1.6,,-5,100,74.1,74.5,49,1.9,-2.4,-2.6,-7.1,28,17.17,16.5,5,60,14,102.81,101.95,101.87,100.93,100.65,99.81,99.74,98.82,24100,16591.7,12450,800,,,,,15.2,0,0,0,0,11.4,3.6,6.8,6,06:30:00,1650277800,6.5,20:04:00,1650326640,20.07,13.57,5,5,6,7,1,1,,,,,,8,4.5,4,0,,,,""
2022-04-17,8.2,3.23,3.34,-1.5,,-7,68,49.6,47.5,27,-4.8,-6.9,-8,-11.2,28,17.17,15.5,3,43,32,102.81,102.5,102.36,101.92,100.65,100.35,100.22,99.78,24100,24100,24100,24100,,,,,14.7,0,0,0,0,0,0,0,,06:32:00,1650191520,6.53,20:02:00,1650240120,20.03,13.5,6,6,8,9,-3,-2,,,,,,8,3.6,4,0,,,,""
2022-04-16,8.2,3.06,3.89,-0.4,,-3,75,57.2,55,35,-0.9,-4.9,-4.7,-8.4,34,16.62,18.5,3,52,30,101.87,101.49,101.57,101.26,99.73,99.37,99.44,99.15,24100,24100,24100,24100,,,,,14.1,0,0,0,0,,,,,06:33:00,1650105180,6.55,20:01:00,1650153660,20.02,13.47,4,5,10,10,-3,-1,,,,,,8,6.6,5.5,3,,,,""
2022-04-15,14.8,8.97,8.45,2.1,,,75,51.2,52,29,5,-0.8,0.2,-4.7,54,33.17,31.5,9,86,24,101.36,101.11,101.12,100.88,99.26,99.02,99.02,98.78,24100,24100,24100,24100,,,,,9.6,0,3.5,1.4,0,0.8,0.8,0,,06:35:00,1650018900,6.58,20:00:00,1650067200,20,13.42,4,4,12,12,1,1,,,,,,8,5.6,4,0,,,,""
2022-04-14,14.2,10.92,9.75,5.3,,,100,65,63.5,27,13.5,3.1,4.2,-5.2,46,23.92,25,4,63,29,101.3,100.66,100.67,100.03,99.2,98.58,98.58,97.96,24100,17220.8,12250,400,,,,,8.2,0,4.8,2.8,0,0.6,0.6,0,,06:37:00,1649932620,6.62,19:59:00,1649980740,19.98,13.37,6,7,13,13,2,3,,,,,,8,4,4.5,1,,,,""
2022-04-13,16,12.55,12.8,9.6,,,100,69.3,72,44,13.8,6.6,6.7,-0.5,22,10.42,12,2,32,18,101.68,100.91,100.99,100.31,99.58,98.82,98.92,98.25,24100,19520.8,14050,4000,,,,,5.2,0,7.8,5.8,2.8,3.2,3.2,0,,06:38:00,1649846280,6.63,19:58:00,1649894280,19.97,13.33,4,6,16,16,12,13,,,,,,8,7.6,7,6,,,,""
2022-04-12,15.8,11.64,10.45,5.1,,,100,50.9,62.5,25,9.8,1,2.7,-4.4,24,12.46,12.5,1,40,35,102.03,101.73,101.6,101.17,99.92,99.63,99.49,99.07,24100,24100,24100,24100,,,,,7.5,0,5.5,3.5,0.4,0,0,0,,06:40:00,1649760000,6.67,19:56:00,1649807760,19.93,13.27,6,6,16,16,8,9,,,,,,8,3.5,4,0,,,,""
2022-04-11,12.5,6.43,7,1.5,,,91,66.8,67.5,44,7.5,0.5,2,-3.6,24,11.33,12.5,1,33,12,101.8,101.35,101.4,101,99.67,99.24,99.28,98.9,24100,24100,24100,24100,,,,,11,0,2,0,0,0,0,0,,06:42:00,1649673720,6.7,19:55:00,1649721300,19.92,13.22,5,7,10,10,4,6,,,,,,8,5.5,4.5,1,,,,""
2022-04-10,9.4,4.1,5,0.6,,,78,60.5,61,44,-2.1,-3.1,-3.2,-4.4,31,19.67,16,1,43,32,101.72,101.31,101.32,100.91,99.59,99.18,99.19,98.8,24100,23300,16900,9700,,,,,13,0,0,0,0,0,0,0,,06:43:00,1649587380,6.72,19:54:00,1649634840,19.9,13.18,3,5,9,9,-2,0,,,,,,8,6,4.5,1,,,,""
2022-04-09,7.8,3.98,4.45,1.1,,,93,75.9,74.5,56,2.9,-0.1,-0.4,-3.7,32,15.67,17,2,45,29,100.94,100.48,100.57,100.2,98.82,98.37,98.47,98.11,24100,22833.3,20100,16100,,,,,13.6,0,0,0,0,0.6,0.6,0,,06:45:00,1649501100,6.75,19:53:00,1649548380,19.88,13.13,3,3,8,10,-2,0,,,,,,8,6.6,5.5,3,,,,""
2022-04-08,9.7,5.98,6.1,2.5,,,100,75.9,76.5,53,7,1.8,3.1,-0.8,30,12.96,16.5,3,50,25,100.31,100.22,100.23,100.15,98.22,98.13,98.14,98.06,24100,24100,24100,24100,,,,,11.9,0,1.1,0,0,1.8,1.8,0,,06:47:00,1649414820,6.78,19:52:00,1649461920,19.87,13.08,3,5,10,10,3,3,,,,,,7,5.6,4,1,,,,""
2022-04-07,13.8,9,9.4,5,,,100,85.8,79,58,8.7,6.6,6.5,4.4,22,12.12,13,4,39,14,100.36,100.26,100.26,100.15,98.27,98.18,98.17,98.08,24100,21429.2,13650,3200,,,,,8.6,0,4.4,2.4,0,1.6,1.6,0,,06:49:00,1649328540,6.82,19:50:00,1649375400,19.83,13.02,5,6,13,13,3,3,,,,,,8,6.4,5.5,3,,,,""
2022-04-06,12.1,9.48,9.65,7.2,,,100,66.7,74,48,8.6,3.3,4.2,-0.2,29,18.38,17.5,6,45,11,100.91,100.57,100.53,100.14,98.82,98.48,98.44,98.06,24100,21187.5,14050,4000,,,,,8.3,0,4.7,2.6,0,6.6,6.6,0,,06:50:00,1649242200,6.83,19:49:00,1649288940,19.82,12.98,3,5,10,11,7,8,,,,,,8,6.5,5,2,,,,""
2022-04-05,13,7.45,8.3,3.6,,,90,63.7,67.5,45,3.8,0.6,1.5,-0.8,18,12.54,12,6,36,9,101.52,101.26,101.25,100.98,99.4,99.14,99.14,98.88,24100,23900,21700,19300,,,,,9.7,0,3.3,1.3,0,1,1,0,,06:52:00,1649155920,6.87,19:48:00,1649202480,19.8,12.93,4,5,8,9,5,6,,,,,,8,6.2,4.5,1,,,,""
2022-04-04,8.6,3.26,3.15,-2.3,,-6,88,69.9,69,50,-0.1,-2,-2,-3.9,18,10.21,10.5,3,,,101.87,101.69,101.68,101.49,99.73,99.56,99.55,99.36,24100,23766.7,20100,16100,,,,,14.8,0,0,0,0,0,0,0,,06:54:00,1649069640,6.9,19:47:00,1649116020,19.78,12.88,4,4,7,7,3,3,,,,,,8,5.4,4,0,,,,""
2022-04-03,6.6,2.8,2.8,-1,,,100,71,74.5,49,1,-2.2,-1.4,-3.8,30,17.92,16.5,3,42,33,101.78,101.35,101.42,101.05,99.64,99.22,99.28,98.93,24100,21254.2,13250,2400,,,,,15.2,0,0,0,0,1,0.2,0.8,0,06:56:00,1648983360,6.93,19:46:00,1649029560,19.77,12.83,3,3,6,6,-2,-2,,,,,,8,5.5,4,0,,,,""
2022-04-02,5.7,1.46,0.95,-3.8,,-7,79,62.8,64,49,-2,-5.1,-4.6,-7.2,26,11.08,15,4,,,102.24,101.85,101.79,101.34,100.08,99.7,99.64,99.21,24100,24100,24100,24100,,,,,17.1,0,0,0,0,0,0,0,,06:58:00,1648897080,6.97,19:44:00,1648943040,19.73,12.77,5,5,7,7,1,1,,,,,,8,4.6,4,0,,,,""
2022-04-01,3.3,1.47,0.8,-1.7,,-8,96,70.2,74.5,53,-0.1,-3.5,-3.3,-6.5,44,28.08,29.5,15,60,31,101.98,100.8,101,100.02,99.83,98.68,98.89,97.94,24100,21762.5,13650,3200,,,,,17.2,0,0,0,0,1,0.2,1,1,06:59:00,1648810740,6.98,19:43:00,1648856580,19.72,12.73,3,3,3,3,-4,-3,,,,,,8,7.4,7,6,,,,""
2022-03-31,18.2,9.05,10.3,2.4,,,91,71.2,70,49,10.6,3.9,5.2,-0.2,56,25.29,29,2,85,23,99.98,99.4,99.48,98.97,97.91,97.33,97.42,96.93,24100,24100,24100,24100,,,,,7.7,0,5.3,3.3,0.3,1,1,0,,07:01:00,1648724460,7.02,19:42:00,1648770120,19.7,12.68,2,2,15,15,0,1,,,,,,8,6.7,4.5,1,,,,""
2022-03-30,3.6,-0.23,-0.05,-3.7,,-7,90,67.6,66,42,0.2,-5.8,-7.2,-14.5,29,15.29,16.5,4,44,9,102.36,101.39,101.21,100.06,100.19,99.24,99.07,97.95,24100,23166.7,16900,9700,,,,,18.1,0,0,0,0,2.6,2,0.6,0,07:03:00,1648638180,7.05,19:41:00,1648683660,19.68,12.63,2,2,4,5,5,6,,,,,,8,6.8,4,0,,,,""
2022-03-29,2.4,-3.33,-3.34,-9.1,,-15,80,51.7,54,28,-10.4,-12.9,-14,-17.6,25,13.17,16,7,34,33,102.7,102.5,102.52,102.34,100.51,100.32,100.34,100.17,24100,24100,24100,24100,,,,,21.3,0,0,0,0,0,0,0,0,07:05:00,1648551900,7.08,19:40:00,1648597200,19.67,12.58,4,4,3,4,-7,-6,,,,,,2,0.9,1,0,,,,""
2022-03-28,-4.8,-7.96,-8.1,-11.4,,-18,79,58.5,62.5,46,-13,-14.9,-15.8,-18.7,41,25.83,25.5,10,57,31,102.41,101.93,101.97,101.53,100.21,99.74,99.78,99.36,24100,21858.3,13250,2400,,,,,26.1,0,0,0,0,0.2,0,0.2,1,07:07:00,1648465620,7.12,19:38:00,1648510680,19.63,12.52,3,4,-4,-4,-9,-9,,,,,,7,4,3.5,0,,,,""
2022-03-27,-1.7,-4.76,-5.19,-8.7,,-17,92,64.7,70,48,-5.2,-10.6,-10.4,-15.6,48,34.5,35,22,66,31,101.62,101,101.02,100.42,99.45,98.86,98.88,98.31,24100,18725,12450,800,,,,,23.2,0,0,0,0,1.2,0,1.6,1,07:08:00,1648379280,7.13,19:37:00,1648424220,19.62,12.48,2,2,-5,-3,-12,-11,,,,,,8,6,4.5,1,,,,""
2022-03-26,7,3.08,2.65,-1.7,,-7,98,81.8,80,62,2.7,0.2,-1.2,-5.2,44,20.46,24,4,62,30,100.4,99.83,99.98,99.56,98.29,97.74,97.88,97.47,24100,20433.3,16100,8100,,,,,15.3,0,0,0,0,2,2,0,,07:10:00,1648293000,7.17,19:36:00,1648337760,19.6,12.43,3,3,6,6,-5,-3,,,,,,8,7.3,5,2,,,,""
2022-03-25,5.9,4.47,4,2.1,,,86,78.2,76,66,2.6,1,1.1,-0.5,37,20,22,7,46,26,100.45,100.14,100.16,99.87,98.36,98.04,98.07,97.78,24100,23766.7,20100,16100,,,,,14,0,0,0,0,0,0,0,,07:12:00,1648206720,7.2,19:35:00,1648251300,19.58,12.38,2,3,7,7,1,2,,,,,,8,6.9,4.5,1,,,,""
2022-03-24,11.4,7.3,7.4,3.4,,,100,82.6,82,64,5.4,4.3,4,2.7,37,18.46,20.5,4,51,23,100.79,100.65,100.61,100.43,98.69,98.55,98.51,98.34,24100,21362.5,15250,6400,,,,,10.6,0,2.4,0.4,0,0,0,0,,07:14:00,1648120440,7.23,19:34:00,1648164840,19.57,12.33,3,3,11,11,3,4,,,,,,8,7.2,5,2,,,,""
2022-03-23,4,2.51,2.4,0.8,,,100,69.2,67.5,35,2.6,-3.3,-4.2,-10.9,40,27.17,23,6,66,9,102.41,101.59,101.48,100.55,100.26,99.46,99.35,98.44,24100,20358.3,15250,6400,,,,,15.6,0,0,0,0,20.4,19.6,0.8,,07:16:00,1648034160,7.27,19:32:00,1648078320,19.53,12.27,2,2,3,3,2,4,,,,,,8,8,8,8,,,,""
2022-03-22,5.8,2.04,1.45,-2.9,,-6,66,41.8,45,24,-7.2,-10.4,-11.2,-15.2,16,10.25,9,2,,,102.83,102.58,102.61,102.39,100.67,100.43,100.46,100.25,24100,24100,24100,24100,,,,,16.6,0,0,0,0,0,0,0,,07:17:00,1647947820,7.28,19:31:00,1647991860,19.52,12.23,5,5,5,6,0,0,,,,,,8,5.5,4,0,,,,""
2022-03-21,13.1,5.67,6.2,-0.7,,,76,53.1,55,34,-0.1,-3.7,-4.8,-9.5,35,19.67,23.5,12,55,30,102.41,102.15,102.2,101.98,100.28,100.02,100.06,99.85,24100,24100,24100,24100,,,,,11.8,0,1.2,0,0,0,0,0,,07:19:00,1647861540,7.32,19:30:00,1647905400,19.5,12.18,4,4,12,12,-3,-2,,,,,,8,3.6,4,0,,,,""
2022-03-20,11.9,5.93,6.35,0.8,,,98,65.6,62,26,2.4,-1,-2.3,-7,37,24.79,25.5,14,55,30,101.97,101.3,101.31,100.65,99.84,99.18,99.19,98.54,24100,22700,17700,11300,,,,,11.7,0,1.4,0,0,0.6,0.6,0,,07:21:00,1647775260,7.35,19:29:00,1647818940,19.48,12.13,4,5,10,10,1,2,,,,,,8,5.2,4,0,,,,""
2022-03-19,8.8,6.18,6.3,3.8,,,100,92.5,89.5,79,8.1,5,5.4,2.7,25,14.12,15,5,54,27,100.91,100.43,100.51,100.11,98.82,98.34,98.42,98.02,24100,15466.7,13650,3200,,,,,11.7,0,1.3,0,0,5.6,5.6,0,,07:23:00,1647688980,7.38,19:27:00,1647732420,19.45,12.07,2,2,12,12,2,3,,,,,,8,7.7,7,6,,,,""
2022-03-18,14.3,9.55,9.94,5.6,,,84,69.5,64.5,45,6,4.1,4.1,2.2,21,12.25,13.5,6,,,101.62,101.37,101.31,100.99,99.52,99.27,99.21,98.9,24100,23700,21700,19300,,,,,8.1,0,4.9,2.9,0,0,0,0,,07:25:00,1647602700,7.42,19:26:00,1647645960,19.43,12.02,3,5,11,15,6,7,,,,,,8,6.9,5.5,3,,,,""
2022-03-17,17.3,7.71,8.45,-0.4,,-3,100,79.4,74.5,49,7.6,3.8,3.7,-0.2,16,6.83,8.5,1,,,101.61,101.31,101.35,101.08,99.47,99.18,99.23,98.98,24100,13900,12050,0,,,,,9.6,0,3.5,1.4,0,0,0,0,0,07:26:00,1647516360,7.43,19:25:00,1647559500,19.42,11.98,5,5,15,15,4,6,,,,,,7,4.8,4,1,,,,""
2022-03-16,2.5,0.45,0.65,-1.2,,-4,100,99.7,97.5,95,2,0.4,0.4,-1.1,10,6.42,5.5,1,,,102.31,102.09,101.99,101.67,100.15,99.93,99.84,99.53,6400,1600,3200,0,,,,,17.4,0,0,0,0,0,0,0,5,07:28:00,1647430080,7.47,19:24:00,1647473040,19.4,11.93,4,6,6,6,3,5,,,,,,8,6.4,6,4,,,,""
